model,model_label,ablation,horizon,task,kpi,is_primary_kpi,mae,rmse,mape_floor1_pct,runnable_status
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,IntraFreq HO Failure Times,0,1.4375352697673913,2.3929796622815966,77.69689616780472,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,IntraFreq HO Succ Rate(%),0,5.844841184090127,12.718088929738267,159.44053120610076,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,IntraFreq HO Succ Times,0,201.5396942981585,517.3922968845657,644.1363153934569,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,4.347966186233235,6.831593693038705,90.55684661496585,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,L.UL.Interference.Avg(dBm),0,0.7332089066159058,1.0846995314451053,0.6417336507467714,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.5070921111661397,0.9974412110881541,31.198702220789183,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_DL PRB Utilizing Rate(%),1,7.043782439593589,10.265400051871955,43.10130160084245,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_DL Traffic Volume(GB),0,0.6820267746471789,1.0518788268284383,34.15121137537808,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_UL PRB Utilizing Rate(%),1,2.5046609934663655,3.5019808761203257,15.549288977375808,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_UL Traffic Volume(GB),0,0.08280109690751938,0.14604587967163585,8.085639270979925,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_User DL Average Throughput(Mbps),1,3.603771057806878,6.110962896281962,60.485675896732324,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,LTE_User UL Average Throughput(Mbps),1,0.6545702439328197,1.1133088474927195,29.790944144871144,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC Conn Users Avg,0,4.835742039077301,8.841869979482261,61.80248731275252,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC ReEst Succ Rate(%),0,13.261100258485708,19.6599996599263,315.17261916867926,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC Setup Success Rate(%),1,5.51451922986244,12.123098908211805,139.91185833259763,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC_ReEst_Failure_Times,0,8.903082829601418,14.002295074649414,194.19954960624665,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC_Setup_Att_Times,0,418.23684869819783,777.3990997818694,970.756332068683,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,RRC_Setup_Failure_Times,0,2.1238120057087384,4.2031514436037565,99.19273036749787,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,Rach Dedicate Preamble Att Times,0,806.0100795920221,2253.589377949831,1294.1861922012347,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,Rach GroupA Preamble Att Times,0,502.58696511209337,970.2357160049759,1150.376425754671,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,Rach GroupB Preamble Att Times,0,104.2261629737144,297.4455421977395,541.4549684033021,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,S1Sig Setup Success Rate(%),0,5.486373202628402,12.120293465581886,140.21637722860413,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,TAlessthan1ratio(300m),0,6.380131314262686,9.703335101985674,90.74580523484856,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,UL Activated Users Avg,0,0.28674914756009673,0.43030767450431456,21.632795868848167,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,UL IBLER,0,2.8325262830597557,6.144460741876753,36.0467855828534,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,UL MCS AVG,0,1.9899331797761368,3.196025235873499,31.570468284541896,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,7.934116777759996,11.729906139432192,88.60539474824644,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,6,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,9.061595544147865,13.912561691830431,73.1845071899403,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,(E2N or E2W or E2G)Redirection Times,0,3.3727506325806496,7.909865536733676,138.6159451695626,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Average TA,0,0.2117844894532333,0.3621436295169874,11.02081790367416,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,CQI AVG,1,0.6966794576472013,1.319554859513768,17.310075926357563,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Call Drop Rate RNL(%),0,0.18373687283756882,0.5532921905104408,15.706596089010203,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Call Drop Rate(%),1,0.18818897724231162,0.5565246631669478,16.09502242436888,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Call Drop Times,0,2.4226985949952504,6.157367161620998,119.35231096273637,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Call Drop Times RNL,0,2.3093565267992893,5.987947673643587,118.31219752277266,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,DL Activated Users Avg,0,0.27494118226935366,0.47131496604344775,22.097785648039203,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,DL IBLER,0,1.668426994646589,2.924684487977255,25.543294260939938,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,DL MCS AVG,0,1.532886206738525,2.5468502757989744,27.53894311712492,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,DL RANK2 Ratio,0,8.669203593613112,12.390339868886727,85.93180234815385,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,ERAB Setup Success Rate(%),1,5.3486247766381325,11.936547828844438,135.8819983845912,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,ERAB_Setup_Failure_Times,0,6.546606874524447,23.927205001916068,210.53034925017323,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,HI Failure Times,0,6.976827772295854,12.522398915457392,141.1155987760967,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,HI Succ Rate(%),0,4.937269970784799,10.955025945983461,113.13684145796925,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,HI Succ Times,0,301.80289202075926,949.1217233731386,617.6321036940044,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.005087668225457394,0.01573842822788021,0.5087668225457395,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,InterFreq HO Failure Times,0,0.7303578872447821,1.7982434441373547,55.89258413720225,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,InterFreq HO Succ Rate(%),0,5.263170309983483,11.529586797052511,126.97464870617168,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,InterFreq HO Succ Times,0,131.55234161716726,369.67043361162797,391.17428386625323,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,IntraFreq HO Failure Times,0,1.4385072684376001,2.3753774520708872,77.99502735744291,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,IntraFreq HO Succ Rate(%),0,5.879361804381901,12.732092521896131,159.14666359780492,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,IntraFreq HO Succ Times,0,200.92375400966426,507.33240861778927,646.4437410937268,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,4.3055236269236525,6.7959614506277966,89.12632157794769,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,L.UL.Interference.Avg(dBm),0,0.7297344450489119,1.0785784362918247,0.6388758803828047,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.5067519304669299,1.004206411047951,31.076687737507847,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_DL PRB Utilizing Rate(%),1,7.038272208100381,10.172809649273642,43.20438605291393,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_DL Traffic Volume(GB),0,0.6831219212483874,1.0445144666683548,33.999685978735016,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_UL PRB Utilizing Rate(%),1,2.5082159995485758,3.5059354927837947,15.609060577673139,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_UL Traffic Volume(GB),0,0.08280772673465306,0.14611045758636731,8.085984004338666,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_User DL Average Throughput(Mbps),1,3.595598482607505,6.084170133961899,60.38999033946643,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,LTE_User UL Average Throughput(Mbps),1,0.6544465510514637,1.1128906578534523,29.763928414838514,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC Conn Users Avg,0,4.850577180174017,8.749475607960916,62.22405198084756,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC ReEst Succ Rate(%),0,13.268875309413279,19.63927448704759,311.37060194316325,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC Setup Success Rate(%),1,5.546010881922431,12.132928628722928,139.85421900526916,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC_ReEst_Failure_Times,0,8.848353934874702,13.895375536201133,192.16462668583463,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC_Setup_Att_Times,0,419.0185703944048,768.2957998908443,981.5537731893676,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,RRC_Setup_Failure_Times,0,2.113158643885325,4.2154913631017035,97.8913988594843,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Rach Dedicate Preamble Att Times,0,803.7350619927926,2221.429235433428,1325.778988516769,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Rach GroupA Preamble Att Times,0,502.33287425792753,959.5476992860581,1162.4516038549584,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,Rach GroupB Preamble Att Times,0,104.56304368591802,297.5715400913821,551.5629801806388,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,S1Sig Setup Success Rate(%),0,5.517645836270633,12.130328921640174,140.1436241642709,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,TAlessthan1ratio(300m),0,6.395743086333804,9.72043742831219,91.49226698235566,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,UL Activated Users Avg,0,0.28692207562748206,0.42940907881461066,21.63932007325429,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,UL IBLER,0,2.8187898104122544,6.103944607480272,35.77166641655879,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,UL MCS AVG,0,1.9919290811503154,3.2106578417131977,31.538260058049822,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,7.910672116042115,11.675397649632476,89.15590102874586,run
cet_ablation_no_dynamic_graph,CET w/o dynamic event graph,no_dynamic_graph,6,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,9.029011972292794,13.931190957671111,73.15719779451236,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,(E2N or E2W or E2G)Redirection Times,0,3.372750638514449,7.909865761329682,138.6159455991254,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Average TA,0,0.2117844896562684,0.36214362928012916,11.020817915617508,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,CQI AVG,1,0.6966794941271581,1.3195549679002687,17.310076200667076,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Call Drop Rate RNL(%),0,0.1837368743639878,0.5532921862575508,15.706596243207171,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Call Drop Rate(%),1,0.18818897848430718,0.55652465847915,16.09502255042686,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Call Drop Times,0,2.4226985873917815,6.157366757004985,119.35231123075486,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Call Drop Times RNL,0,2.309356512713676,5.987947315404191,118.3121970046681,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,DL Activated Users Avg,0,0.27494118253928224,0.47131498833871077,22.09778566970662,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,DL IBLER,0,1.6684269967644658,2.924684384296056,25.543294101197834,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,DL MCS AVG,0,1.5328862413439392,2.546850467122139,27.53894317201414,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,DL RANK2 Ratio,0,8.669203703643957,12.390340856453639,85.93180172124121,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,ERAB Setup Success Rate(%),1,5.348624861704772,11.936548148967436,135.8819967516806,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,ERAB_Setup_Failure_Times,0,6.5466068210100445,23.92720379748312,210.53034724724574,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,HI Failure Times,0,6.976827778008387,12.52239861916917,141.11559860550452,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,HI Succ Rate(%),0,4.937270126263184,10.955026252193186,113.13683997933579,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,HI Succ Times,0,301.8028919637452,949.1217939634286,617.6320554959923,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.005087668264686435,0.015738428254850043,0.5087668264686435,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,InterFreq HO Failure Times,0,0.7303578868555607,1.798243454281854,55.89258409768535,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,InterFreq HO Succ Rate(%),0,5.263170441833206,11.529587071429868,126.97464696236523,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,InterFreq HO Succ Times,0,131.55234086333715,369.6704914354883,391.1742508749714,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,IntraFreq HO Failure Times,0,1.4385072649822497,2.375377492229311,77.99502699412827,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,IntraFreq HO Succ Rate(%),0,5.8793620004722404,12.732092919124298,159.14666160118065,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,IntraFreq HO Succ Times,0,200.92375411022965,507.33241457099433,646.4437368089995,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,4.305523635934101,6.795961501746246,89.1263212400492,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,L.UL.Interference.Avg(dBm),0,0.7297344473255796,1.0785784618522958,0.6388758824389374,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.5067519304729745,1.0042064346087605,31.07668773769688,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_DL PRB Utilizing Rate(%),1,7.038272207479391,10.17280962628901,43.20438606555898,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_DL Traffic Volume(GB),0,0.683121923121003,1.0445144420030583,33.99968608480487,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_UL PRB Utilizing Rate(%),1,2.5082159699215256,3.5059354401903877,15.60906027602415,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_UL Traffic Volume(GB),0,0.08280772664469357,0.14611045679265164,8.085983995310418,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_User DL Average Throughput(Mbps),1,3.5955985083590516,6.084170339887639,60.38999033435888,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,LTE_User UL Average Throughput(Mbps),1,0.6544465499162361,1.1128906326533217,29.7639283373117,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC Conn Users Avg,0,4.850577199924975,8.749475959859286,62.22405186482269,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC ReEst Succ Rate(%),0,13.268875085044272,19.639273991946286,311.37059987322283,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC Setup Success Rate(%),1,5.546010982718143,12.132928913968875,139.85421742418185,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC_ReEst_Failure_Times,0,8.848353927682894,13.89537559025017,192.16462640890094,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC_Setup_Att_Times,0,419.01857120376116,768.2958191068795,981.5537504620638,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,RRC_Setup_Failure_Times,0,2.113158643576019,4.215491223506502,97.89139954671009,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Rach Dedicate Preamble Att Times,0,803.7350626248204,2221.429095192689,1325.7790906631876,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Rach GroupA Preamble Att Times,0,502.3328754179948,959.5477511481494,1162.4515380358907,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,Rach GroupB Preamble Att Times,0,104.56304369914552,297.57154012971495,551.5629799681249,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,S1Sig Setup Success Rate(%),0,5.517645897912152,12.130329180168802,140.14362254557432,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,TAlessthan1ratio(300m),0,6.39574307698507,9.720437330774141,91.4922664651222,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,UL Activated Users Avg,0,0.28692207673526254,0.429409081676598,21.639320187715594,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,UL IBLER,0,2.818789811944788,6.10394508799462,35.77166656672471,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,UL MCS AVG,0,1.9919291368470813,3.210658484991612,31.538259961325295,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,7.910672055137301,11.675397484523119,89.1559001645047,run
cet_ablation_no_hawkes_intensity,CET w/o Hawkes intensity,no_hawkes_intensity,6,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,9.029011985761416,13.93119148635869,73.15719815554277,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,(E2N or E2W or E2G)Redirection Times,0,3.8426571865405577,7.38336095971012,170.626521622738,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,Average TA,0,0.22080725989307662,0.3704167907400017,11.506046943958276,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,CQI AVG,1,0.7258914181118987,1.355450966106487,18.30735328007437,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,Call Drop Rate RNL(%),0,0.1777000844992499,0.5464660537931773,15.100513072905905,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,Call Drop Rate(%),1,0.18244659719664486,0.5496901363021846,15.518644781522479,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,Call Drop Times,0,2.538767829681934,6.206998983410265,129.4772150718212,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,Call Drop Times RNL,0,2.406770827623097,6.031654399894246,126.89280136891172,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,DL Activated Users Avg,0,0.3093941812749118,0.47838962237062455,24.972955753700578,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,DL IBLER,0,1.7217207359216347,3.0013697680757234,26.292627455138444,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,DL MCS AVG,0,1.58743885635853,2.604985028897224,29.248951224294345,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,DL RANK2 Ratio,0,9.019527963812095,12.689986479552722,91.4277353709572,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,ERAB Setup Success Rate(%),1,5.353279037769683,12.163250654476299,145.2167649718006,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,ERAB_Setup_Failure_Times,0,6.930298030578947,21.65885051841851,238.25514205806732,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,HI Failure Times,0,7.978396912545668,13.395176124952721,178.61348981271686,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,HI Succ Rate(%),0,4.952483153150032,11.220285136868947,121.04040392290885,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,HI Succ Times,0,387.3518823741368,926.8111061222125,912.4470925550133,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.004627445300914343,0.015460332382371851,0.4627445300914343,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,InterFreq HO Failure Times,0,0.7571369248207718,1.7607791157772994,58.43560560586165,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,InterFreq HO Succ Rate(%),0,5.249926304681952,11.794283396506357,136.3034656383702,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,InterFreq HO Succ Times,0,158.82775063051204,369.7736820641457,604.5295729779597,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,IntraFreq HO Failure Times,0,1.6529440088360987,2.603073066350694,96.00166648125786,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,IntraFreq HO Succ Rate(%),0,5.926287135776546,13.061159529227098,170.68681877584498,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,IntraFreq HO Succ Times,0,262.4812622663595,519.0339899985439,960.1590972329909,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,4.509102618697727,6.997070091175835,92.6817257820133,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,L.UL.Interference.Avg(dBm),0,0.8404185403257868,1.2231972309744101,0.7357818213491476,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.5722718128275839,1.0124727404943443,35.77559948101502,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,LTE_DL PRB Utilizing Rate(%),1,7.751110584242683,10.76336283182096,49.90938828783373,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,LTE_DL Traffic Volume(GB),0,0.7680155082404921,1.1322828896583292,39.91866548779199,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,LTE_UL PRB Utilizing Rate(%),1,2.8062337379445927,3.8464101286977357,17.93174028430931,run
cet_ablation_no_tokenization,CET w/o tokenization,no_tokenization,6,forecasting,LTE_UL Traffic Volume(GB),0,0.0909819847521503,0.15256163451259594,8.896589755841315,run
